SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2023,16,14,2023141,1,Haas F1 Team,-0.501,-0.408,-0.411,-0.376,-0.136,-0.126,25.0,25.0,25.0,-0.4456136363636363
2023,16,14,2023141,1,Alpha Tauri,-,-,-,-,-,-,,,-,
2023,16,14,2023141,1,Alfa Romeo,-0.326,-0.223,-0.316,-0.216,0.216,0.212,23.0,23.0,23.0,-0.2144772727272727
2023,16,14,2023141,1,McLaren,-0.026,0.056,-0.023,0.064,-0.288,-0.215,28.0,28.0,28.0,0.1094318181818181
2023,16,14,2023141,1,Mercedes,0.204,0.289,0.212,0.296,-0.245,-0.216,14.0,14.0,14.0,0.3350212765957446
2023,17,15,2023151,1,Red Bull Racing,0.195,0.325,0.203,0.334,0.732,0.665,2.0,2.0,2.0,0.5465599999999999
2023,17,15,2023151,1,Alpine,-0.219,-0.105,-0.232,-0.111,-0.193,-0.095,13.0,13.0,13.0,-0.1354166666666666
2023,17,15,2023151,1,Aston Martin,-,-,-,-,-,-,,,-,
2023,17,15,2023151,1,Ferrari,0.405,0.46,0.407,0.463,-0.381,-0.345,8.0,8.0,8.0,0.5897407407407407
2023,17,15,2023151,1,Williams,-0.367,-0.142,-0.376,-0.146,0.508,0.169,27.0,27.0,27.0,-0.1078113207547169
2023,17,15,2023151,1,Haas F1 Team,-0.791,-0.603,-0.793,-0.603,0.625,0.67,22.0,22.0,22.0,-0.4833148148148148
2023,17,15,2023151,1,Alpha Tauri,-,-,-,-,-,-,,,-,
2023,17,15,2023151,1,Alfa Romeo,-0.88,-0.785,-0.638,-0.577,0.313,0.378,23.0,23.0,3.0,-0.79305
2023,17,15,2023151,1,McLaren,0.106,0.186,0.108,0.189,0.89,0.86,4.0,4.0,4.0,0.5406481481481481
2023,17,15,2023151,1,Mercedes,0.848,0.938,0.849,0.94,0.048,0.074,1.0,1.0,1.0,0.8888301886792453
2023,18,16,2023161,1,Red Bull Racing,1.117,1.182,0.454,0.454,2.271,2.271,2.0,2.0,2.0,1.374
2023,18,16,2023161,1,McLaren,0.786,0.876,0.789,0.887,0.692,0.695,4.0,4.0,4.0,1.090829268292683
2023,18,16,2023161,1,Ferrari,0.37,0.412,0.393,0.439,0.002,-0.03,8.0,8.0,6.0,0.420170731707317
2023,18,16,2023161,1,Mercedes,0.047,0.149,0.027,0.119,0.725,0.681,1.0,1.0,1.0,0.4159285714285713
2023,18,16,2023161,1,Aston Martin,-0.246,-0.165,0.071,0.152,0.474,0.414,19.0,19.0,10.0,-0.2030909090909091
2023,18,16,2023161,1,Alpine,-0.415,-0.315,-0.42,-0.323,-0.456,-0.439,17.0,17.0,17.0,-0.1954761904761905
2023,18,16,2023161,1,Alpha Tauri,-0.826,-0.75,-0.814,-0.743,-0.005,-0.052,9.0,9.0,29.0,-0.801525
2023,18,16,2023161,1,Alfa Romeo,-,-,-,-,-,-,,,-,
2023,18,16,2023161,1,Haas F1 Team,-0.524,-0.404,-0.515,-0.382,0.604,0.524,25.0,25.0,25.0,-0.2314864864864865
2023,18,16,2023161,1,Williams,-0.912,-0.898,-0.865,-0.847,-0.01,0.026,24.0,24.0,27.0,-0.8598333333333334
2023,20,17,2023171,1,Red Bull Racing,0.49,0.519,0.487,0.51,1.164,1.145,2.0,2.0,2.0,1.0666739130434784
2023,20,17,2023171,1,McLaren,1.004,1.058,1.029,1.077,0.074,0.014,4.0,4.0,28.0,1.021804347826087
2023,20,17,2023171,1,Mercedes,-,-,-,-,-,-,,,-,
2023,20,17,2023171,1,Ferrari,-,-,-,-,-,-,,,-,
2023,20,17,2023171,1,Aston Martin,-0.243,-0.018,-0.256,-0.009,0.798,0.87,19.0,19.0,19.0,0.1400652173913043
2023,20,17,2023171,1,Alpine,-0.055,0.026,-0.047,0.04,0.052,-0.045,17.0,17.0,13.0,-0.0368695652173912
2023,20,17,2023171,1,Alfa Romeo,-0.407,-0.317,-0.398,-0.308,-0.218,-0.211,23.0,23.0,23.0,-0.2820652173913043
2023,20,17,2023171,1,Williams,-0.429,-0.332,-0.48,-0.37,0.495,0.576,24.0,24.0,24.0,-0.2792608695652174
2023,20,17,2023171,1,Haas F1 Team,-0.696,-0.563,-0.693,-0.556,-0.53,-0.581,25.0,25.0,25.0,-0.417888888888889
2023,20,17,2023171,1,Alpha Tauri,-1.102,-0.98,-1.064,-0.934,0.716,0.697,9.0,9.0,9.0,-0.755
2023,22,18,2023181,1,Red Bull Racing,0.719,0.792,0.716,0.793,0.193,0.186,2.0,2.0,2.0,0.8439
2023,22,18,2023181,1,McLaren,0.528,0.608,0.752,0.774,0.534,0.578,4.0,4.0,4.0,0.53362
2023,22,18,2023181,1,Ferrari,0.252,0.353,0.232,0.34,0.55,0.498,8.0,8.0,8.0,0.5136799999999999
2023,22,18,2023181,1,Mercedes,0.698,0.772,0.728,0.805,-0.3,-0.299,1.0,1.0,1.0,0.8803
2023,22,18,2023181,1,Alpine,-0.208,-0.116,-2.178,-1.79,4.944,4.168,17.0,17.0,17.0,0.059
2023,22,18,2023181,1,Aston Martin,0.05,0.11,-0.044,0.024,0.147,0.2,19.0,19.0,10.0,0.1676
2023,22,18,2023181,1,Alpha Tauri,-0.561,-0.439,-0.549,-0.44,0.906,0.781,9.0,9.0,9.0,-0.1338723404255319
2023,22,18,2023181,1,Williams,-0.558,-0.489,-0.558,-0.486,0.003,0.004,27.0,27.0,24.0,-0.53602
2023,22,18,2023181,1,Haas F1 Team,-0.783,-0.647,-0.798,-0.649,0.492,0.369,25.0,25.0,25.0,-0.5773600000000001
2023,22,18,2023181,1,Alfa Romeo,-0.869,-0.801,-0.868,-0.796,0.147,0.149,3.0,3.0,3.0,-0.81986
2023,23,19,2023191,1,Red Bull Racing,-,-,-,-,-,-,,,-,
2023,23,19,2023191,1,Alpine,-0.488,-0.42,-0.486,-0.417,0.004,-0.003,17.0,17.0,17.0,-0.4782622950819672
2023,23,19,2023191,1,Aston Martin,-0.355,-0.273,-0.247,-0.153,-0.34,-0.213,10.0,10.0,10.0,-0.316462962962963
2023,23,19,2023191,1,Ferrari,0.521,0.563,0.525,0.567,0.182,0.188,6.0,6.0,6.0,0.6074666666666668
2023,23,19,2023191,1,Williams,-0.37,-0.253,-0.374,-0.252,-0.109,-0.022,24.0,24.0,24.0,-0.3166349206349206
2023,23,19,2023191,1,Haas F1 Team,-0.699,-0.612,-0.368,-0.311,-0.217,-0.158,25.0,25.0,22.0,-0.477
2023,23,19,2023191,1,Alpha Tauri,-0.209,0.027,-0.126,0.12,-0.556,-0.249,7.0,7.0,7.0,0.1609666666666666
2023,23,19,2023191,1,Alfa Romeo,-0.649,-0.554,-0.655,-0.558,-0.09,-0.067,3.0,3.0,3.0,-0.598
2023,23,19,2023191,1,McLaren,0.101,0.187,0.09,0.177,0.44,0.386,4.0,4.0,4.0,0.3242295081967213
2023,23,19,2023191,1,Mercedes,0.359,0.486,0.456,0.583,0.547,0.55,1.0,1.0,1.0,0.7365666666666668
2023,25,20,2023201,1,Red Bull Racing,0.091,0.131,0.057,0.095,0.209,0.213,2.0,2.0,2.0,0.19303125
2023,25,20,2023201,1,McLaren,0.144,0.243,0.121,0.228,-0.025,-0.156,4.0,4.0,4.0,0.1556562500000001
2023,25,20,2023201,1,Aston Martin,-0.178,-0.144,-0.21,-0.174,0.077,0.08,19.0,10.0,19.0,-0.146359375
2023,25,20,2023201,1,Ferrari,-,-,-,-,-,-,,,-,
2023,25,20,2023201,1,Alpine,0.177,0.232,0.203,0.258,0.147,0.139,13.0,13.0,17.0,0.2465156249999999
2023,25,20,2023201,1,Mercedes,-0.591,-0.536,-0.625,-0.56,-0.055,-0.019,1.0,1.0,14.0,-0.5885510204081633
2023,25,20,2023201,1,Alpha Tauri,0.192,0.317,0.192,0.319,-0.158,-0.168,7.0,7.0,7.0,0.2715555555555555
