SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,7_Laptime,9_Laptime,26_Laptime,29_Laptime,7_PaceDiff,9_PaceDiff,26_PaceDiff,29_PaceDiff,7_PaceDiffClear,9_PaceDiffClear,26_PaceDiffClear,29_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2023,2023161,18.0,976,Alpha Tauri,,100.142,,100.279,,0.704,,0.841,,0.704,,0.841,99.586,-,9.0,-,9,-,,-,
2,2023,2023161,19.0,977,Alpha Tauri,,100.216,,100.178,,0.895,,0.857,,0.895,,0.857,99.379,-,29.0,-,29,-,,-,
2,2023,2023161,20.0,978,Alpha Tauri,,100.487,,100.586,,1.125,,1.224,,1.125,,1.224,99.463,-,9.0,-,9,-,,-,
2,2023,2023161,21.0,979,Alpha Tauri,,100.492,,101.015,,1.202,,1.725,,1.202,,1.725,99.543,-,9.0,-,9,-,,-,
2,2023,2023161,22.0,980,Alpha Tauri,,100.651,,100.809,,1.459,,1.617,,1.459,,1.617,99.192,-,9.0,-,9,-,,-,
2,2023,2023161,23.0,981,Alpha Tauri,,100.761,,101.565,,1.495,,2.299,,1.495,,1.436,99.348,-,9.0,-,29,-,,-,
2,2023,2023161,24.0,982,Alpha Tauri,,101.239,,100.596,,2.146,,1.503,,1.462,,1.503,99.17,-,29.0,-,9,-,,-,
2,2023,2023161,25.0,983,Alpha Tauri,,100.349,,,,1.41,,,,1.41,,,99.048,-,-,-,,-,,-,
2,2023,2023161,26.0,984,Alpha Tauri,,100.672,,,,1.774,,,,1.519,,,99.072,-,-,-,,-,,-,
2,2023,2023161,27.0,985,Alpha Tauri,,100.486,,98.667,,1.73,,-0.089,,1.73,,-0.089,98.902,-,29.0,-,29,-,,-,
2,2023,2023161,28.0,986,Alpha Tauri,,100.578,,98.832,,1.872,,0.126,,1.872,,0.126,98.765,-,29.0,-,29,-,,-,
2,2023,2023161,29.0,987,Alpha Tauri,,101.219,,99.124,,2.563,,0.468,,2.563,,0.169,98.795,-,29.0,-,29,-,,-,
2,2023,2023161,30.0,988,Alpha Tauri,,,,98.819,,,,0.389,,,,0.389,98.454,-,-,-,,-,,-,
2,2023,2023161,31.0,989,Alpha Tauri,,,,99.327,,,,1.063,,,,0.547,98.417,-,-,-,,-,,-,
2,2023,2023161,32.0,990,Alpha Tauri,,97.853,,98.802,,-0.437,,0.512,,-0.437,,0.512,98.356,-,9.0,-,9,-,,-,
2,2023,2023161,33.0,991,Alpha Tauri,,98.093,,98.642,,-0.172,,0.377,,-0.39,,0.377,98.28,-,9.0,-,9,-,,-,
2,2023,2023161,34.0,992,Alpha Tauri,,97.898,,98.397,,-0.207,,0.292,,-0.207,,0.292,98.105,-,9.0,-,9,-,,-,
2,2023,2023161,35.0,993,Alpha Tauri,,97.977,,98.369,,-0.249,,0.143,,-0.249,,0.143,98.305,-,9.0,-,9,-,,-,
2,2023,2023161,36.0,994,Alpha Tauri,,97.768,,98.268,,0.004,,0.504,,0.004,,0.504,97.764,-,9.0,-,9,-,,-,
2,2023,2023161,37.0,995,Alpha Tauri,,98.013,,98.489,,0.274,,0.75,,0.053,,0.566,97.802,-,9.0,-,9,-,,-,
2,2023,2023161,38.0,996,Alpha Tauri,,97.816,,98.343,,0.392,,0.919,,0.392,,0.919,97.523,-,9.0,-,9,-,,-,
2,2023,2023161,39.0,997,Alpha Tauri,,98.097,,98.478,,0.831,,1.212,,0.602,,1.212,97.282,-,9.0,-,9,-,,-,
2,2023,2023161,40.0,998,Alpha Tauri,,97.92,,98.423,,0.778,,1.281,,0.778,,1.281,97.232,-,9.0,-,9,-,,-,
2,2023,2023161,41.0,999,Alpha Tauri,,98.218,,98.512,,0.898,,1.192,,0.898,,1.192,97.403,-,9.0,-,9,-,,-,
2,2023,2023161,42.0,1000,Alpha Tauri,,98.419,,98.643,,1.027,,1.251,,1.027,,1.251,97.507,-,9.0,-,9,-,,-,
2,2023,2023161,43.0,1001,Alpha Tauri,,98.768,,98.696,,1.197,,1.125,,0.893,,1.125,97.632,-,29.0,-,9,-,,-,
2,2023,2023161,44.0,1002,Alpha Tauri,,98.51,,98.8,,0.869,,1.159,,0.869,,1.159,97.719,-,9.0,-,9,-,,-,
2,2023,2023161,45.0,1003,Alpha Tauri,,98.538,,98.583,,0.914,,0.959,,0.914,,0.959,97.784,-,9.0,-,9,-,,-,
2,2023,2023161,46.0,1004,Alpha Tauri,,98.683,,98.663,,0.953,,0.933,,0.953,,0.933,97.9,-,29.0,-,29,-,,-,
2,2023,2023161,47.0,1005,Alpha Tauri,,98.604,,98.665,,0.725,,0.786,,0.725,,0.786,97.918,-,9.0,-,9,-,,-,
2,2023,2023161,48.0,1006,Alpha Tauri,,98.687,,98.673,,0.676,,0.662,,0.676,,0.662,98.248,-,29.0,-,29,-,,-,
2,2023,2023161,49.0,1007,Alpha Tauri,,98.499,,98.348,,0.413,,0.262,,0.413,,0.262,98.469,-,29.0,-,29,-,,-,
2,2023,2023161,50.0,1008,Alpha Tauri,,98.264,,98.267,,0.276,,0.279,,0.276,,0.279,97.988,-,9.0,-,9,-,,-,
2,2023,2023161,51.0,1009,Alpha Tauri,,99.867,,98.515,,1.885,,0.533,,0.7,,0.533,98.061,-,29.0,-,29,-,,-,
2,2023,2023161,52.0,1010,Alpha Tauri,,99.1,,100.389,,0.97,,2.259,,0.97,,2.259,98.213,-,9.0,-,9,-,,-,
2,2023,2023170,1.0,1011,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,2.0,1012,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,3.0,1013,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,4.0,1014,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,5.0,1015,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,6.0,1016,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,7.0,1017,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,8.0,1018,Alpha Tauri,,91.182,,,,1.661,,,,1.661,,,89.521,-,-,-,,-,,-,
2,2023,2023170,9.0,1019,Alpha Tauri,,90.692,,,,1.282,,,,1.282,,,89.485,-,-,-,,-,,-,
2,2023,2023170,10.0,1020,Alpha Tauri,,89.682,,,,0.09,,,,0.09,,,89.592,-,-,-,,-,,-,
2,2023,2023170,11.0,1021,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,12.0,1022,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,13.0,1023,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,14.0,1024,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,15.0,1025,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023170,16.0,1026,Alpha Tauri,,89.899,,,,1.038,,,,1.038,,,88.861,-,-,-,,-,,-,
2,2023,2023170,17.0,1027,Alpha Tauri,,89.381,,,,0.591,,,,0.591,,,88.957,-,-,-,,-,,-,
2,2023,2023170,18.0,1028,Alpha Tauri,,89.844,,,,0.874,,,,0.611,,,89.094,-,-,-,,-,,-,
2,2023,2023170,19.0,1029,Alpha Tauri,,89.78,,,,0.673,,,,0.673,,,89.107,-,-,-,,-,,-,
2,2023,2023171,1.0,1030,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023171,2.0,1031,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023171,3.0,1032,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023171,4.0,1033,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023171,5.0,1034,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023171,6.0,1035,Alpha Tauri,,92.306,,93.104,,0.733,,1.531,,0.733,,1.531,91.573,-,9.0,-,9,-,,-,
2,2023,2023171,7.0,1036,Alpha Tauri,,91.223,,92.18,,0.316,,1.273,,0.316,,1.273,90.955,-,9.0,-,9,-,,-,
2,2023,2023171,8.0,1037,Alpha Tauri,,90.681,,91.412,,0.081,,0.812,,0.081,,0.812,90.609,-,9.0,-,9,-,,-,
2,2023,2023171,9.0,1038,Alpha Tauri,,,,91.125,,,,0.603,,,,0.603,90.562,-,-,-,,-,,-,
2,2023,2023171,10.0,1039,Alpha Tauri,,,,91.231,,,,0.634,,,,0.634,90.597,-,-,-,,-,,-,
2,2023,2023171,11.0,1040,Alpha Tauri,,90.652,,91.106,,0.136,,0.59,,0.136,,0.59,90.516,-,9.0,-,9,-,,-,
2,2023,2023171,12.0,1041,Alpha Tauri,,89.532,,91.836,,-0.921,,1.383,,-0.921,,1.383,90.614,-,9.0,-,9,-,,-,
2,2023,2023171,13.0,1042,Alpha Tauri,,90.062,,92.277,,-0.274,,1.941,,-0.678,,1.941,90.367,-,9.0,-,9,-,,-,
2,2023,2023171,14.0,1043,Alpha Tauri,,89.784,,91.33,,-0.281,,1.265,,-0.281,,1.265,90.065,-,9.0,-,9,-,,-,
2,2023,2023171,15.0,1044,Alpha Tauri,,90.16,,91.655,,0.53,,2.025,,0.054,,2.025,89.863,-,9.0,-,9,-,,-,
2,2023,2023171,16.0,1045,Alpha Tauri,,89.584,,91.868,,0.12,,2.404,,0.12,,2.404,89.573,-,9.0,-,9,-,,-,
2,2023,2023171,17.0,1046,Alpha Tauri,,89.756,,91.459,,0.121,,1.824,,0.121,,1.824,89.732,-,9.0,-,9,-,,-,
2,2023,2023171,18.0,1047,Alpha Tauri,,90.187,,91.389,,0.431,,1.633,,0.147,,1.633,90.132,-,9.0,-,9,-,,-,
2,2023,2023171,19.0,1048,Alpha Tauri,,90.05,,91.279,,0.353,,1.582,,0.353,,1.582,89.697,-,9.0,-,9,-,,-,
2,2023,2023171,20.0,1049,Alpha Tauri,,90.139,,90.607,,0.753,,1.221,,0.753,,1.221,89.431,-,9.0,-,9,-,,-,
2,2023,2023171,21.0,1050,Alpha Tauri,,90.678,,,,1.511,,,,1.511,,,89.274,-,-,-,,-,,-,
2,2023,2023171,22.0,1051,Alpha Tauri,,,,,,,,,,,,,88.705,-,-,-,,-,,-,
2,2023,2023171,23.0,1052,Alpha Tauri,,,,90.379,,,,1.661,,,,1.661,88.759,-,-,-,,-,,-,
2,2023,2023171,24.0,1053,Alpha Tauri,,88.738,,89.662,,0.114,,1.038,,0.114,,1.038,88.624,-,9.0,-,9,-,,-,
2,2023,2023171,25.0,1054,Alpha Tauri,,88.438,,89.109,,-0.132,,0.539,,-0.132,,0.539,88.57,-,9.0,-,9,-,,-,
2,2023,2023171,26.0,1055,Alpha Tauri,,88.403,,89.311,,0.107,,1.015,,0.107,,1.015,88.296,-,9.0,-,9,-,,-,
2,2023,2023171,27.0,1056,Alpha Tauri,,88.485,,89.195,,0.294,,1.004,,0.294,,1.004,88.227,-,9.0,-,9,-,,-,
2,2023,2023171,28.0,1057,Alpha Tauri,,88.454,,88.888,,0.385,,0.819,,0.385,,0.819,88.128,-,9.0,-,9,-,,-,
2,2023,2023171,29.0,1058,Alpha Tauri,,88.669,,88.742,,0.766,,0.839,,0.766,,0.839,88.015,-,9.0,-,9,-,,-,
2,2023,2023171,30.0,1059,Alpha Tauri,,88.941,,88.706,,1.085,,0.85,,1.085,,0.85,87.91,-,29.0,-,29,-,,-,
2,2023,2023171,31.0,1060,Alpha Tauri,,89.017,,88.298,,1.374,,0.655,,1.374,,0.655,87.759,-,29.0,-,29,-,,-,
2,2023,2023171,32.0,1061,Alpha Tauri,,89.558,,89.033,,1.915,,1.39,,1.242,,0.824,87.794,-,29.0,-,29,-,,-,
2,2023,2023171,33.0,1062,Alpha Tauri,,88.753,,88.635,,0.969,,0.851,,0.969,,0.851,88.547,-,29.0,-,29,-,,-,
2,2023,2023171,34.0,1063,Alpha Tauri,,88.749,,88.874,,1.003,,1.128,,1.003,,1.128,87.784,-,9.0,-,9,-,,-,
2,2023,2023171,35.0,1064,Alpha Tauri,,89.817,,88.912,,2.169,,1.264,,1.039,,1.264,87.74,-,29.0,-,9,-,,-,
2,2023,2023171,36.0,1065,Alpha Tauri,,88.626,,89.629,,0.995,,1.998,,0.995,,1.19,87.831,-,9.0,-,9,-,,-,
2,2023,2023171,37.0,1066,Alpha Tauri,,88.467,,88.73,,0.818,,1.081,,0.818,,1.081,87.683,-,9.0,-,9,-,,-,
2,2023,2023171,38.0,1067,Alpha Tauri,,88.585,,88.623,,1.011,,1.049,,1.011,,1.049,87.602,-,9.0,-,9,-,,-,
2,2023,2023171,39.0,1068,Alpha Tauri,,89.279,,,,2.094,,,,2.094,,,87.278,-,-,-,,-,,-,
2,2023,2023171,40.0,1069,Alpha Tauri,,,,,,,,,,,,,86.604,-,-,-,,-,,-,
2,2023,2023171,41.0,1070,Alpha Tauri,,,,90.587,,,,3.344,,,,3.344,87.3,-,-,-,,-,,-,
2,2023,2023171,42.0,1071,Alpha Tauri,,87.807,,89.784,,0.735,,2.712,,0.735,,2.712,87.233,-,9.0,-,9,-,,-,
2,2023,2023171,43.0,1072,Alpha Tauri,,87.432,,88.042,,0.526,,1.136,,0.526,,1.136,86.906,-,9.0,-,9,-,,-,
2,2023,2023171,44.0,1073,Alpha Tauri,,87.349,,87.792,,0.368,,0.811,,0.368,,0.811,87.012,-,9.0,-,9,-,,-,
2,2023,2023171,45.0,1074,Alpha Tauri,,87.767,,89.794,,0.713,,2.74,,0.347,,1.482,87.179,-,9.0,-,9,-,,-,
2,2023,2023171,46.0,1075,Alpha Tauri,,87.452,,89.279,,0.729,,2.556,,0.729,,2.556,86.792,-,9.0,-,9,-,,-,
2,2023,2023171,47.0,1076,Alpha Tauri,,87.476,,88.11,,0.904,,1.538,,0.904,,1.538,86.849,-,9.0,-,9,-,,-,
2,2023,2023171,48.0,1077,Alpha Tauri,,87.791,,88.408,,1.208,,1.825,,1.208,,1.825,86.637,-,9.0,-,9,-,,-,
2,2023,2023171,49.0,1078,Alpha Tauri,,87.748,,91.6,,1.187,,5.039,,1.187,,1.671,86.819,-,9.0,-,9,-,,-,
2,2023,2023171,50.0,1079,Alpha Tauri,,87.363,,88.056,,0.802,,1.495,,0.802,,1.495,86.722,-,9.0,-,9,-,,-,
2,2023,2023171,51.0,1080,Alpha Tauri,,87.305,,88.23,,0.614,,1.539,,0.614,,1.539,86.708,-,9.0,-,9,-,,-,
2,2023,2023171,52.0,1081,Alpha Tauri,,87.184,,87.636,,0.262,,0.714,,0.262,,0.714,87.454,-,9.0,-,9,-,,-,
2,2023,2023171,53.0,1082,Alpha Tauri,,87.204,,87.865,,0.35,,1.011,,0.35,,1.011,86.854,-,9.0,-,9,-,,-,
2,2023,2023171,54.0,1083,Alpha Tauri,,89.03,,87.113,,2.45,,0.533,,0.609,,0.533,86.897,-,29.0,-,29,-,,-,
2,2023,2023171,55.0,1084,Alpha Tauri,,87.174,,87.466,,0.603,,0.895,,0.603,,0.895,86.634,-,9.0,-,9,-,,-,
2,2023,2023171,56.0,1085,Alpha Tauri,,90.782,,88.443,,3.948,,1.609,,3.948,,1.609,87.009,-,29.0,-,29,-,,-,
2,2023,2023180,1.0,1086,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023180,2.0,1087,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023180,3.0,1088,Alpha Tauri,101.903,102.037,,,0.528,0.662,,,0.528,0.662,,,101.375,-,7.0,-,7,-,,-,
2,2023,2023180,4.0,1089,Alpha Tauri,101.832,101.748,,,0.665,0.581,,,0.665,0.581,,,101.167,-,9.0,-,9,-,,-,
2,2023,2023180,5.0,1090,Alpha Tauri,101.636,101.853,,,0.56,0.777,,,0.56,0.777,,,101.076,-,7.0,-,7,-,,-,
2,2023,2023180,6.0,1091,Alpha Tauri,101.843,102.508,,,0.623,1.288,,,0.623,1.288,,,101.365,-,7.0,-,7,-,,-,
2,2023,2023180,7.0,1092,Alpha Tauri,101.954,102.677,,,0.538,1.261,,,0.538,1.261,,,101.529,-,7.0,-,7,-,,-,
2,2023,2023180,8.0,1093,Alpha Tauri,101.664,103.279,,,0.255,1.87,,,0.255,0.916,,,101.457,-,7.0,-,7,-,,-,
2,2023,2023180,9.0,1094,Alpha Tauri,102.553,101.974,,,1.115,0.536,,,0.502,0.536,,,101.559,-,9.0,-,7,-,,-,
2,2023,2023180,10.0,1095,Alpha Tauri,102.216,101.592,,,0.763,0.139,,,0.763,0.139,,,101.477,-,9.0,-,9,-,,-,
2,2023,2023180,11.0,1096,Alpha Tauri,101.491,101.441,,,0.106,0.056,,,0.106,0.056,,,101.385,-,9.0,-,9,-,,-,
2,2023,2023180,12.0,1097,Alpha Tauri,101.574,101.054,,,0.218,-0.302,,,0.218,-0.302,,,101.567,-,9.0,-,9,-,,-,
2,2023,2023180,13.0,1098,Alpha Tauri,101.377,100.968,,,0.13,-0.279,,,0.13,-0.279,,,101.302,-,9.0,-,9,-,,-,
2,2023,2023180,14.0,1099,Alpha Tauri,100.434,101.047,,,-0.666,-0.053,,,-0.666,-0.053,,,101.234,-,7.0,-,7,-,,-,
2,2023,2023180,15.0,1100,Alpha Tauri,100.84,100.973,,,-0.193,-0.06,,,-0.193,-0.06,,,101.033,-,7.0,-,7,-,,-,
2,2023,2023180,16.0,1101,Alpha Tauri,101.125,101.037,,,0.126,0.038,,,0.126,0.038,,,101.031,-,9.0,-,9,-,,-,
2,2023,2023180,17.0,1102,Alpha Tauri,101.28,100.632,,,0.214,-0.434,,,0.214,-0.434,,,101.229,-,9.0,-,9,-,,-,
2,2023,2023180,18.0,1103,Alpha Tauri,101.079,100.982,,,-0.034,-0.131,,,-0.034,-0.131,,,101.113,-,9.0,-,9,-,,-,
2,2023,2023180,19.0,1104,Alpha Tauri,101.79,101.253,,,0.499,-0.038,,,0.499,-0.038,,,101.291,-,9.0,-,9,-,,-,
2,2023,2023181,1.0,1105,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023181,2.0,1106,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023181,3.0,1107,Alpha Tauri,105.061,105.158,,,0.947,1.044,,,0.947,1.044,,,104.114,-,7.0,-,7,-,,-,
2,2023,2023181,4.0,1108,Alpha Tauri,104.687,103.281,,,0.909,-0.497,,,0.909,-0.497,,,104.129,-,9.0,-,9,-,,-,
2,2023,2023181,5.0,1109,Alpha Tauri,103.556,103.084,,,0.03,-0.442,,,0.03,-0.442,,,103.526,-,9.0,-,9,-,,-,
2,2023,2023181,6.0,1110,Alpha Tauri,103.464,103.266,,,0.26,0.062,,,0.26,0.062,,,103.273,-,9.0,-,9,-,,-,
2,2023,2023181,7.0,1111,Alpha Tauri,103.709,103.314,,,0.393,-0.002,,,0.393,-0.002,,,103.388,-,9.0,-,9,-,,-,
2,2023,2023181,8.0,1112,Alpha Tauri,103.82,103.392,,,0.415,-0.013,,,0.415,-0.013,,,103.474,-,9.0,-,9,-,,-,
2,2023,2023181,9.0,1113,Alpha Tauri,103.635,103.425,,,0.28,0.07,,,0.28,0.07,,,103.371,-,9.0,-,9,-,,-,
2,2023,2023181,10.0,1114,Alpha Tauri,103.451,103.232,,,0.103,-0.116,,,0.103,-0.116,,,103.348,-,9.0,-,9,-,,-,
2,2023,2023181,11.0,1115,Alpha Tauri,103.117,103.284,,,0.204,0.371,,,0.204,0.371,,,103.151,-,7.0,-,7,-,,-,
2,2023,2023181,12.0,1116,Alpha Tauri,103.126,103.007,,,0.314,0.195,,,0.314,0.195,,,102.812,-,9.0,-,9,-,,-,
2,2023,2023181,13.0,1117,Alpha Tauri,103.335,103.428,,,0.281,0.374,,,0.281,0.374,,,103.253,-,7.0,-,7,-,,-,
2,2023,2023181,14.0,1118,Alpha Tauri,103.399,103.486,,,0.259,0.346,,,0.259,0.346,,,103.14,-,7.0,-,7,-,,-,
2,2023,2023181,15.0,1119,Alpha Tauri,103.363,103.434,,,0.219,0.29,,,0.219,0.29,,,103.177,-,7.0,-,7,-,,-,
2,2023,2023181,16.0,1120,Alpha Tauri,103.154,103.601,,,0.061,0.508,,,0.061,0.508,,,103.093,-,7.0,-,7,-,,-,
2,2023,2023181,17.0,1121,Alpha Tauri,104.12,,,,1.022,,,,0.224,,,,103.159,-,-,-,,-,,-,
2,2023,2023181,18.0,1122,Alpha Tauri,103.489,,,,0.55,,,,0.55,,,,102.984,-,-,-,,-,,-,
2,2023,2023181,19.0,1123,Alpha Tauri,103.305,102.014,,,0.725,-0.566,,,0.725,-0.566,,,102.612,-,9.0,-,9,-,,-,
2,2023,2023181,20.0,1124,Alpha Tauri,104.525,102.118,,,2.102,-0.305,,,2.102,-0.445,,,102.433,-,9.0,-,9,-,,-,
2,2023,2023181,21.0,1125,Alpha Tauri,105.321,101.942,,,2.905,-0.474,,,2.905,-0.474,,,102.527,-,9.0,-,9,-,,-,
2,2023,2023181,22.0,1126,Alpha Tauri,,102.485,,,,0.172,,,,-0.229,,,102.437,-,-,-,,-,,-,
2,2023,2023181,23.0,1127,Alpha Tauri,,102.226,,,,-0.036,,,,-0.036,,,102.312,-,-,-,,-,,-,
2,2023,2023181,24.0,1128,Alpha Tauri,102.542,102.292,,,0.215,-0.035,,,0.215,-0.035,,,102.401,-,9.0,-,9,-,,-,
2,2023,2023181,25.0,1129,Alpha Tauri,103.56,102.341,,,1.192,-0.027,,,0.676,-0.027,,,102.546,-,9.0,-,9,-,,-,
2,2023,2023181,26.0,1130,Alpha Tauri,103.547,102.942,,,1.079,0.474,,,1.079,0.035,,,102.582,-,9.0,-,9,-,,-,
2,2023,2023181,27.0,1131,Alpha Tauri,104.336,102.666,,,2.026,0.356,,,0.861,0.356,,,102.493,-,9.0,-,9,-,,-,
2,2023,2023181,28.0,1132,Alpha Tauri,102.796,102.588,,,0.625,0.417,,,0.625,0.417,,,102.298,-,9.0,-,9,-,,-,
2,2023,2023181,29.0,1133,Alpha Tauri,103.403,102.243,,,1.404,0.244,,,1.404,0.244,,,101.999,-,9.0,-,9,-,,-,
2,2023,2023181,30.0,1134,Alpha Tauri,103.87,102.475,,,1.837,0.442,,,1.837,0.302,,,102.122,-,9.0,-,9,-,,-,
2,2023,2023181,31.0,1135,Alpha Tauri,103.435,102.427,,,1.333,0.325,,,1.333,0.325,,,102.117,-,9.0,-,9,-,,-,
2,2023,2023181,32.0,1136,Alpha Tauri,103.198,102.5,,,1.165,0.467,,,1.165,0.467,,,102.096,-,9.0,-,9,-,,-,
2,2023,2023181,33.0,1137,Alpha Tauri,103.386,102.471,,,1.228,0.313,,,1.228,0.313,,,102.203,-,9.0,-,9,-,,-,
2,2023,2023181,34.0,1138,Alpha Tauri,102.895,,,,1.01,,,,1.01,,,,101.995,-,-,-,,-,,-,
2,2023,2023181,35.0,1139,Alpha Tauri,103.361,,,,1.367,,,,1.367,,,,102.013,-,-,-,,-,,-,
2,2023,2023181,36.0,1140,Alpha Tauri,103.083,101.71,,,1.041,-0.332,,,1.041,-0.332,,,102.063,-,9.0,-,9,-,,-,
2,2023,2023181,37.0,1141,Alpha Tauri,103.026,101.477,,,1.315,-0.234,,,1.315,-0.234,,,101.752,-,9.0,-,9,-,,-,
2,2023,2023181,38.0,1142,Alpha Tauri,102.456,101.832,,,0.921,0.297,,,0.921,0.297,,,101.584,-,9.0,-,9,-,,-,
2,2023,2023181,39.0,1143,Alpha Tauri,102.351,101.782,,,1.009,0.44,,,1.009,0.44,,,101.493,-,9.0,-,9,-,,-,
2,2023,2023181,40.0,1144,Alpha Tauri,102.567,101.439,,,1.381,0.253,,,1.381,0.253,,,101.186,-,9.0,-,9,-,,-,
2,2023,2023181,41.0,1145,Alpha Tauri,103.395,101.316,,,2.198,0.119,,,2.198,0.119,,,101.373,-,9.0,-,9,-,,-,
2,2023,2023181,42.0,1146,Alpha Tauri,104.394,101.545,,,3.138,0.289,,,2.017,0.289,,,101.361,-,9.0,-,9,-,,-,
2,2023,2023181,43.0,1147,Alpha Tauri,103.152,101.327,,,1.797,-0.028,,,1.797,-0.028,,,101.462,-,9.0,-,9,-,,-,
2,2023,2023181,44.0,1148,Alpha Tauri,103.49,102.652,,,2.132,1.294,,,2.132,0.002,,,101.517,-,9.0,-,9,-,,-,
2,2023,2023181,45.0,1149,Alpha Tauri,104.791,101.392,,,3.601,0.202,,,2.269,0.202,,,101.264,-,9.0,-,9,-,,-,
2,2023,2023181,46.0,1150,Alpha Tauri,103.429,101.05,,,2.214,-0.165,,,2.214,-0.165,,,101.287,-,9.0,-,9,-,,-,
2,2023,2023181,47.0,1151,Alpha Tauri,,101.954,,,,0.85,,,,0.85,,,101.127,-,-,-,,-,,-,
2,2023,2023181,48.0,1152,Alpha Tauri,,102.64,,,,1.18,,,,-0.028,,,101.57,-,-,-,,-,,-,
2,2023,2023181,49.0,1153,Alpha Tauri,99.366,100.909,,,-1.533,0.01,,,-1.533,0.01,,,101.004,-,7.0,-,7,-,,-,
2,2023,2023181,50.0,1154,Alpha Tauri,100.658,100.632,,,-0.216,-0.242,,,-1.09,-0.242,,,100.975,-,9.0,-,7,-,,-,
2,2023,2023181,51.0,1155,Alpha Tauri,100.202,100.603,,,-0.772,-0.371,,,-0.772,-0.371,,,101.008,-,7.0,-,7,-,,-,
2,2023,2023181,52.0,1156,Alpha Tauri,103.236,100.695,,,2.044,-0.497,,,-0.302,-0.497,,,101.566,-,9.0,-,9,-,,-,
2,2023,2023181,53.0,1157,Alpha Tauri,101.577,100.562,,,0.285,-0.73,,,0.285,-0.73,,,101.404,-,9.0,-,9,-,,-,
2,2023,2023181,54.0,1158,Alpha Tauri,101.431,,,,0.009,,,,0.009,,,,101.711,-,-,-,,-,,-,
2,2023,2023181,55.0,1159,Alpha Tauri,102.458,,,,0.564,,,,0.564,,,,101.959,-,-,-,,-,,-,
2,2023,2023181,56.0,1160,Alpha Tauri,,98.139,,,,-3.305,,,,-3.305,,,101.444,-,-,-,,-,,-,
2,2023,2023191,1.0,1161,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023191,2.0,1162,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023191,3.0,1163,Alpha Tauri,84.166,85.06,,,-0.71,0.184,,,-0.71,0.184,,,84.876,-,7.0,-,7,-,,-,
2,2023,2023191,4.0,1164,Alpha Tauri,83.916,,,,-0.041,,,,-0.041,,,,83.957,-,-,-,,-,,-,
2,2023,2023191,5.0,1165,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023191,6.0,1166,Alpha Tauri,83.426,84.03,,,-0.484,0.12,,,-0.484,0.12,,,83.91,-,7.0,-,7,-,,-,
2,2023,2023191,7.0,1167,Alpha Tauri,83.817,84.269,,,-0.352,0.1,,,-0.352,0.1,,,84.255,-,7.0,-,7,-,,-,
2,2023,2023191,8.0,1168,Alpha Tauri,84.03,85.565,,,-0.463,1.072,,,-0.463,1.072,,,84.578,-,7.0,-,7,-,,-,
2,2023,2023191,9.0,1169,Alpha Tauri,83.938,,,,-0.586,,,,-0.586,,,,84.543,-,-,-,,-,,-,
2,2023,2023191,10.0,1170,Alpha Tauri,84.133,,,,-0.285,,,,-0.285,,,,84.418,-,-,-,,-,,-,
